Respondent ID,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Age,Gender,Household Income,Region,Device Type
10821865139,Roaming outdoor cats harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,18-29,Male,"$25,000-$49,999",East South Central,iOS Phone / Tablet
10821861395,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Slightly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Strongly agree,> 60,Male,"$50,000-$74,999",Pacific,Android Phone / Tablet
10821860761,Roaming outdoor cats harm wildlife,Strongly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,30-44,Male,"$50,000-$74,999",East North Central,Android Phone / Tablet
10821860655,Roaming outdoor cats harm wildlife,Moderately agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Moderately disagree,30-44,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10821860359,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats should be spayed or neutered unless intended for breeding,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Slightly disagree,Roaming outdoor cats do not pose a risk to human health,Neither agree nor disagree,30-44,Male,Prefer not to answer,West North Central,Android Phone / Tablet
10821858886,Roaming outdoor cats harm wildlife,Strongly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,> 60,Female,"$100,000-$124,999",Middle Atlantic,Windows Desktop / Laptop
10821856603,Roaming outdoor cats harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,30-44,Male,"$150,000-$174,999",Middle Atlantic,iOS Phone / Tablet
10821854893,Roaming outdoor cats harm wildlife,Moderately agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats do not pose a risk to human health,Moderately disagree,> 60,Female,"$50,000-$74,999",East North Central,iOS Phone / Tablet
10821854396,Roaming outdoor cats do not harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats should be spayed or neutered unless intended for breeding,Moderately agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,45-60,Male,Prefer not to answer,West South Central,Windows Desktop / Laptop
10821852029,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats should be spayed or neutered unless intended for breeding,Slightly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Slightly agree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,18-29,Female,"$100,000-$124,999",West South Central,Android Phone / Tablet
10821848624,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Moderately disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly agree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,18-29,Male,"$0-$9,999",West North Central,iOS Phone / Tablet
10821844911,Roaming outdoor cats do not harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,45-60,Female,"$25,000-$49,999",West North Central,Android Phone / Tablet
10821844574,Roaming outdoor cats do not harm wildlife,Strongly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Moderately disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,45-60,Male,"$75,000-$99,999",South Atlantic,MacOS Desktop / Laptop
10821836120,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats not intended for breeding need not be spayed or neutered,Slightly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Slightly agree,18-29,Female,"$0-$9,999",Pacific,iOS Phone / Tablet
10821835511,Roaming outdoor cats do not harm wildlife,Strongly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Slightly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly disagree,45-60,Male,"$150,000-$174,999",Middle Atlantic,MacOS Desktop / Laptop
10821834005,Roaming outdoor cats do not harm wildlife,Slightly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats pose a risk to human health<br>,Strongly agree,30-44,Male,"$75,000-$99,999",West North Central,iOS Phone / Tablet
10821831930,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats should be spayed or neutered unless intended for breeding,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,30-44,Male,"$50,000-$74,999",Middle Atlantic,Android Phone / Tablet
